sentiment,review,context
positiva,"@blackberry is like the #Titanic and it seems everyone is running for the @apple #iPhone life rafts and there won't be enough for everyone!",tech
positiva,"@bkad5161 than apologize to @apple ;)",tech
positiva,"@Apple downloads of iOS 5 are proving popular with users  -- http://t.co/NSHLfiUX",tech
positiva,"Incredible: 4 million iPhone 4Ss in 3 days. 135% better than the iPhone 4 http://t.co/1FMJxTMM @apple #iphone4s",tech
positiva,"Save me from #HP's unwanted OS! Help me buy an #iPhone! I have seen the light! #lol http://t.co/8gUP9Acz #backchannel @apple",tech
positiva,"Well @apple fixed my #ios5 battery drain problem with a replacement iPhone 4 -- it's working like a champ now",tech
positiva,"Currently ordering a BRAND NEW MACBOOK PRO!!! Bahhh... my MacBook is 5 years old. I'll miss it. But it's time. cc: @Apple -",tech
positiva,"you are so blessed. @apple",tech
positiva,"#Siri now knows who my dad, mom, brother and girlfriend is.  Thanks @apple",tech
positiva,"Well at least the @apple store has amazing call waiting music! #need4s",tech
positiva,"#sweet... #apple replaced my glass #probono. thank you @apple",tech
positiva,"Not Bad! @Apple Sells Over 4 Million #IPhones in Debut Weekend - Bloomberg http://t.co/AVSl3ygU - #smartphone #sm RT @VinodRad",tech
positiva,"loving new technology from @apple iPhone 4s, mac air and iCloud are unreal #technology",tech
positiva,"I'm loving this new IOS5 update :) @apple",tech
positiva,"Another mention for Apple Store: http://t.co/fiIOApKt - RT @floridamike Once again getting great customer service from the @apple store ...",tech
positiva,"Time to go get my iPhone 4s.  Looking forward to sticking it to the man by no longer paying for most texts.  Thanks @apple.",tech
positiva,"hey @apple I hate my computer i need a #mack wanna send me a free one.",tech
positiva,"Thank you @apple. My new gf(iphone4s) is great!  She does everything!",tech
positiva,"#iCloud set up was flawless and works like a champ! To the Cloud @Apple",tech
positiva,"@Wisconsin_Mommy @Apple I'd totally email the company... I always get great service at our @Apple store!",tech
positiva,"@apple loving the new IOS5 upgrade for the iPhone!",tech
positiva,"The nice @apple tech support guy fixed my iTouch =D",tech
positiva,"Once again getting great customer service from the @apple store at millenia mall.",tech
positiva,"Is it just me or is #iOS5 faster for the iPad? @apple",tech
positiva,"I love our @apple imac even though I haven't seen my hubby in 3 days now! #geek",tech
positiva,"making the switch from @Android to @Apple #iphone #iphone4S #smartphone #stevejobs (@ Apple Store) http://t.co/kj6pJvkH",tech
positiva,"So THANKFUL for the incredible people @apple for going above and beyond and offering to and replacing my  water-damaged Macbook Pro!!! Wow!",tech
positiva,"New macbook is too sick @apple",tech
positiva,"Play on ma man. Loving the camera in the #iphone4s. Well done @apple  #fb http://t.co/tmdFqRe1",tech
positiva,"So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.",tech
positiva,"@Apple Safari Reader owns the worldwide web",tech
positiva,"I love @apple service . My case has cracked 3x and I go in and they hand me a case and I walk out",tech
positiva,"#10twitterpeopleiwouldliketomeet @coollike @TheGadgetShow  @thelittleappkid @Jon4Lakers @BenRubery @Apple @twitter @FXhomeHitFilm  (-2)",tech
positiva,"Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp",tech
positiva,"Kind of excited. On my way to my last class right now and then going to the @Apple store, so buy #MacOSC Snow Leopard and Lion :-)",tech
positiva,"i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone",tech
positiva,"Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w",tech
positiva,"Yessss! I'm lovin the iPhone update especially the slide down bar at top of screen =) good job @Apple.",tech
positiva,"4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!",tech
positiva,".@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear",tech
positiva,"@iancollinsuk @apple I like what you did there...!",tech
positiva,"I just sent my grandma a post card using my #CardsApp thanks @Apple",tech
positiva,"@KostaTsetsekas @apple Putting it in the wash is kind of the equivalent to Will it blend? Glad to hear it's still alive.",tech
positiva,"Laundering Ari's iPhone not my finest moment. But after drying in bag of (organic :-) rice for 4 days it booted up!!!!!!!!!!! @apple",tech
positiva,"Bravo, @Apple! http://t.co/BgoTzj7K",tech
positiva,"God Bless @YouTube, @apple for  #appletv & our bad ass system. LOVING #PrincessOfChina. GB to @coldplay & @rihanna too :)",tech
positiva,"Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :)",tech
positiva,"Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.",tech
positiva,"One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple)",tech
positiva,"This good here iPhone will do me VERY well today. Thanks to the gods that are @apple.",tech
positiva,"RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple",tech
positiva,"Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple",tech
positiva,"Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone",tech
positiva,"Updated my iOS and started using cloud services. Pretty bad ass @apple my #iPhone 3GS still the champ.",tech
positiva,"Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone",tech
positiva,"@apple your simply the best.",tech
positiva,"I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's",tech
positiva,"Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness",tech
positiva,"S/O to @apple for replacing my phone for free",tech
positiva,"Loving the new iPod update @apple",tech
positiva,"@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.",tech
positiva,"RT @tomkeene Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/BPPJwncp",tech
positiva,"@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed",tech
positiva,"Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT",tech
positiva,"Loving my new #iPhone4S thanks @apple for #ios5",tech
positiva,"i love this. so much. thank you @apple.  http://t.co/Ui8lOEzX",tech
positiva,"@apple the iPhone 4s is great #genius",tech
positiva,"@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic.",tech
positiva,"Love my new I0S5 @Apple updates. Just when I think it can't get any better somehow it simplifies my life more. That's right-it's an Apple.",tech
positiva,"@apple Siri is amazing",tech
positiva,"@rygurl you need an @apple iphone4S with Siri!",tech
positiva,"Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple",tech
positiva,"just my man @apple store in @schaumburg, whoops!!!!😁",tech
positiva,"So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac",tech
positiva,"I ♥ @Apple http://t.co/a8on3IAa",tech
positiva,"@apple just got the new iOS5 upgrade with iMessage...good luck surviving now @BlackBerry",tech
positiva,"Loving #iOS5 !! #awesome @Apple",tech
positiva,"RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}",tech
positiva,"Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge",tech
positiva,"@blackberry boo hiss!............@apple wuhu!!!!!!!! When will my berry powered technology actually work??",tech
positiva,"@apple by far the best iPod and first time iPhone ever.... Good job guys",tech
positiva,"Thank you Steve @apple store 5th av. http://t.co/nSAisriP",tech
positiva,"@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?",tech
positiva,"@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done.",tech
positiva,"RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t. ...",tech
positiva,"Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s",tech
positiva,"I &lt;3 @apple http://t.co/ondXWpEr",tech
positiva,"Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.",tech
positiva,"Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D",tech
positiva,"RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple",tech
positiva,"the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple",tech
positiva,"My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple.",tech
positiva,"It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!",tech
positiva,"RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple",tech
positiva,"@RickySinghPT got a new backside for my eye phone! V impressed with @apple",tech
positiva,"#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things",tech
positiva,"Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!",tech
positiva,"_ibertaddigital.tv/ iPad a briliant SteveJobs produck ,http://t.co/00ohfLY6 @Apple present... http://t.co/DBbWSDpx",tech
positiva,"Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple",tech
positiva,"@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required",tech
positiva,"New iOS 5 update is THE BEST. iloveyou @apple",tech
positiva,"Finally got my iPhone 4S, thanks @Apple. Stupid @att. Learned my lesson.",tech
positiva,"I absolutely love my iPhone 4S. Thank you, Steve and @apple.",tech
positiva,"@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s",tech
positiva,"dammit, listening to siri is making me want to upgrade. well played @apple.",tech
positiva,"Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature",tech
positiva,"Video card on @Kimaris workstation died after just six months. So long @hp. Hello @apple.",tech
positiva,"@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!",tech
positiva,"#iOS5 update submitted to @apple! Thanks for all the support!",tech
positiva,"Awesome service from the @apple store in pc. Thanks chris!",tech
positiva,"RT @To1ne: .@apple thanks for fixing this... http://t.co/wTj1ogDO",tech
positiva,"I am crazy about #iOS5 . The photo cropping is the best! @apple",tech
positiva,".@apple thanks for fixing this... http://t.co/wTj1ogDO",tech
positiva,"Hell yes!!! Got my contacts back!!  Thanks @apple",tech
positiva,"RT @SawyerHartman: I FU*KING LOVE YOU @APPLE this phone is the best thing ever !! SIRI = BEST THING EVER MADE",tech
positiva,"@apple has changed life.",tech
positiva,"Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone! Made my day!",tech
positiva,"@jonsibley Actually, the @Apple  mouse is pretty sweet man.",tech
positiva,"The #iphone4s is  amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple",tech
positiva,"Finally got the @apple IPhone thanks to @sprint getting with the times",tech
positiva,"#iOs5 is nice and as it had to be ! Thanks @Apple",tech
positiva,"Good support fm Kevin @apple #Bellevue store 4 biz customers TY!",tech
positiva,"Just downloaded IOS 5. It's better than I expected! #thankyou @apple",tech
positiva,"@Apple: Siri is amazing!!! I'm in love!",tech
positiva,"Love love love iOS 5!! @apple",tech
positiva,"Took me months to decide, but tonight I have chosen #google over Amazon S3 for image storage solution.",tech
positiva,"RT @spacecanard Today's the Day. ICS &lt;3 #android #google #samsung",tech
positiva,"The new Nexus looks good! UI feel a bit confusing but I guess Android users are ok with that! Now, try it :) #Google #android #nexusprime",tech
positiva,"Very nice trivia game by #Google. Helps you use their search better http://t.co/ikN087ZE",tech
positiva,"Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb",tech
positiva,"Cant build a website. Get a #Google website #Free ! http://t.co/7qUy4uOU",tech
positiva,"#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google",tech
positiva,"@Tita_Ramos #Google it =)",tech
positiva,"RT @p1j Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/MTu7tGx7   #android #google #nexus #BigMAMA",tech
positiva,"Me too RT @MohamedG: Exciting day, It's Ice cream Sandwich day ;) #Google #Android",tech
positiva,"WOW the new #Google #Nexus is just beautiful. totally gonna boost google's market share in the smart phone market.",tech
positiva,"hahaha integrated data usage manager... in sucha brilliant way, sleek design, superb and I'm only watching videos LOL #Google",tech
positiva,"I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?",tech
positiva,"Google Ice Cream Sandwich - sounds yummy!  What do you think? http://t.co/gMsgXcq8 #google #Android #ice cream sandwich",tech
positiva,"#Google Me!!!!!!!!",tech
positiva,"Exciting day, It's Ice cream Sandwich day ;) #Google #Android",tech
positiva,"Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/mSWX6Eo6   #android #google #nexus #BigMAMA",tech
positiva,"@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI",tech
positiva,"http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus",tech
positiva,"Simply Amazing! http://t.co/9qmG3irA #Google #Samsung #Galaxy #Nexus #Prime #Android4 #IceCreamSandwich",tech
positiva,"#Google has finally unveiled the much awaited #Android OS Ice Cream Sandwich & it sure looks good! http://t.co/sNL38EM1",tech
positiva,"#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF",tech
positiva,"#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics",tech
positiva,"RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android",tech
positiva,"When in doubt... #Google it!!!",tech
positiva,"[GReader Share] Five Reasons Why Google is Winning the War in Photosharing  http://t.co/coQCLb9R - #photography #fotografia #google+",tech
positiva,"RT @Assim99: Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology",tech
positiva,"RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t. ...",tech
positiva,"Sorry #Apple #Google and #Samsung just made you look bad. #Android is king",tech
positiva,"Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t.co/JHdTYKCV",tech
positiva,"#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia",tech
positiva,"Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google",tech
positiva,"Video: #Google wallet, see the wow effect http://t.co/mcW78VtG",tech
positiva,"When I'm about to tweet something and I cant remember how to spell I go straight to #Google",tech
positiva,"Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology",tech
positiva,"#GOOGLE #ANDROID 4.0 out ;-) Available with #SAMSUNG nexus!",tech
positiva,"Maybe not the most efficient way to browse, but fun: #Google releases an Infinite Digital Bookcase http://t.co/X1qzeX7f by @MeghanKel",tech
positiva,"@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook",tech
positiva,"Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn",tech
positiva,"I agree with @wellis68 that the Hangouts on #Google+ are friggin' awesome!”",tech
positiva,"http://t.co/Pl4ZeEvH - Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BgKiMGJF",tech
positiva,"#google #galaxynexus #icecream great",tech
positiva,"The next #Google #Nexus phone is here!!. http://t.co/edSwoXoC",tech
positiva,"Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google",tech
positiva,"#ThingsWeAllHate that person that acts like they know every fucking thing bitch you not #Google",tech
positiva,"#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google",tech
positiva,"/want http://t.co/srbm3V0K #Google #Nexus #Samsung #Galaxy",tech
positiva,"Ice Cream Sandwich u r really delicious Can ditch iPhone for u that's for sure. #Google launches #Android4 aka #IceCreamSandwich :)",tech
positiva,"#google+ (: lovin it",tech
positiva,"Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... http://t.co/ecT8fYIA #Google+",tech
positiva,"RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus",tech
positiva,"I want the new #google #galaxynexus. Android 4.0 is going to be the fucks",tech
positiva,"#Google #Nexus press conference http://t.co/2WV01o5v #slick",tech
positiva,"S/O to #google for getting me through high school and college....you are appreciated",tech
positiva,"iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space",tech
positiva,"@immad_immad #google, always thinking ahead",tech
positiva,"@VentureBeat I like the #google virtual bookcase thank you for sharing",tech
positiva,"#Google's #IceCreamSandwich was revealed. I'm getting an #Android whenever I get a new phone, but I'm keeping my #iPhone for now.",tech
positiva,"#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is A Pleasure To Read http://t.co/DJsp2G5B #DhilipSiva",tech
positiva,"Fantastic work from #Samsung and #Google on the #GalaxyNexus superphone and the new #Android #ICS. Very impressive.",tech
positiva,"... I think I should work for #MelaleucaTheWellnessCompany ... Probably the best company to work for .. oh and #Google",tech
positiva,"i love #google",tech
positiva,"Can't wait for Ice Cream Sandwich. http://t.co/RtDzjq2U #android #google",tech
positiva,"i need a hookup, stop teasing me #google http://t.co/07YR58wL i want the new #nexus",tech
positiva,"well.....#google's #icecreamsandwich and new accompanying phone are, as usual, neat, but nothing ground-breaking",tech
positiva,"#Android #Google Device Frame Generator Updated For Galaxy Nexus - Your Screenshots Just Got Prettier http://t.co/9bWt2W6z #DhilipSiva",tech
positiva,"Mmm... #SmarterPhone RT @Android: Introducing Ice Cream Sandwich, the delicious new version of Android: http://t.co/AXl2K1Gs #ICS #google",tech
positiva,"So so excited for all of the new Android features! Awesomeness :) #Android #ICS #Google #GalaxyNexus",tech
positiva,"#IceCreamSandwich went way and beyond what I expected. Can't wait to get it on my Nexus to play with! #Google",tech
positiva,"Check this video out -- Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/fiTI6ZIA 透過 @youtube #android #nexus #google",tech
positiva,"Cream on the inside, clean on the outside. Ice Cream phone job. #Google",tech
positiva,"#Google+  great for small businesses? I think so. The platform has some really beneficial features. Thoughts? http://t.co/FytcyEG2",tech
positiva,"RT @Mr_Lister: Loves the new presentations tool for Google Docs - particularly themes and adding video via URL #google #sd33 #edchat #ed ...",tech
positiva,"brilliant WebGL Bookcase #google http://t.co/CR3A6k9U",tech
positiva,"#Google's like my wife - searches things for me and completes my sentences.",tech
positiva,"#Android 4.0 Ice Cream: Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/vUWgyx3N #Google",tech
positiva,"http://t.co/Izh7KaiU #google #nexus #prime &lt;3 #android",tech
positiva,"Interesting bookcase..RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/urxJixCe by @MeghanKel",tech
positiva,"#google is my bff rite about now!",tech
positiva,"have to finish faster the only way is to google it!!!! #google :D",tech
positiva,"Good to see #Google finally turning their focus on user experience. http://t.co/AYhOKgo8 #IceCreamSandwich #Android",tech
positiva,"ICS looks awesome, please let me have it on my phone!  #android #google #motorola",tech
positiva,"Iphone 4s almost had me ... ALMOST !! Ice Cream Sandwich FTW !! http://t.co/p32Ehduq #android #google",tech
positiva,"RT @Sarahhhhh112: @_xmas_carroll Yeah I got #skype and #google+ and #twitter so who needs facebook?",tech
positiva,"There you go - according to http://t.co/4Y8aS4zz #Google+ is builtin to the OS/Nexus line? Smart move :)",tech
positiva,"Oh yes, and now - The Android Beam! Alright, I made the right decision to be on Team #Google, Team #Android!",tech
positiva,"I just add my profile on the #Google+ WebGL Globe project. Add yours ! http://t.co/UWeYalKb via @AddThis",tech
positiva,"Thanks Android for admitting you're ugly. New font is a good start! #ics #google",tech
positiva,"Ice Cream Sandwich's Face Unlock really works! http://t.co/2SjN2BzZ #icecreamsandwich #google #galaxynexus",tech
positiva,"I'm so ready for Ice Cream Sandwich! #ICS #Nexus #Google #Android #SiriWho? http://t.co/Cjonncvk @GetGlue #Android",tech
positiva,"Mmmm Ice Cream Sandwich #Android #Google",tech
positiva,"Just seen a taste of #Google's ice cream sandwich, now I want a bite",tech
positiva,"Probably the best #IceCreamSandwich (yet)! #Samsung and #Google's event live blog by @engadget! Why haven't I switched to #Android again?",tech
positiva,"RT @YashasJoshi: #android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wo ...",tech
positiva,"Instant photo sharing and the people app are what's best in Ice Cream Sandwich, IMO. #google #ics",tech
positiva,"The new android #Nexus phone makes the #iPhone look like a cheap toy at dollar store! #tcot #android #google #RealEstate @Burkepatch",tech
positiva,"Sweet Ice Cream Sandwich RT @Pocketlint Google Android 4.0 Ice Cream Sandwich officially detailed #google #ics http://t.co/iUY0DF5S",tech
positiva,"@SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung-I do!",tech
positiva,"Siri, which #Android device should I replace my #iPhone with? #Apple vs. #Google",tech
positiva,"The new Google Nexus page is live! - http://t.co/zrqoeWxI #nexus #google #android #icecreamsandwich",tech
positiva,"I'm most excited about Android beam & face detection unlock for Android ICS. #AndroidBeam #Google #IceCreamSandwich",tech
positiva,"Are you using #Google+ and #Linkedin yet? These are essential tools to get your company and/or you on the FIRST page of Google. Contact...",tech
positiva,"RT @SebasCoulombe: Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung",tech
positiva,"Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/qaMj3MeR #android #ICS #google #samsung",tech
positiva,"So glad #Google adopted a design philosophy for #Android 4.0 a.k.a It shows soooo much! This is the polish I've been waiting for!",tech
positiva,"Thoughts on Android 4.0 #ICS? Excited to play with the new features. #android #google",tech
positiva,"Register now for your Galaxy Nexus :) http://t.co/37WkIoXC #Android #Google",tech
positiva,"Wow! RT @dalmaer: WebGL infinite bookcase UI http://t.co/aijYsfHO #google",tech
positiva,"#Google + #Samsung = Perfect #Icecream sandwich #GalaxyNexus",tech
positiva,"Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung",tech
positiva,"Loved the Google release of Android OS 4.0 Ice Cream Sandwich! #Samsung #Android #Google #IceCreamSandwich #amazing!",tech
positiva,"Google ICS looks awesome, can't wait til it gets ported over to my evo, face unlock?! ... #android #google",tech
positiva,"#ICS is Sick, good work #google team",tech
positiva,"I gotta say, Google's got some pretty catchy advertisements for Android and Chrome. #google #android",tech
positiva,"@jessecablek I want it too. Now just wondering who will be carrying it in November. Or direct purchase from #google / #samsung",tech
positiva,"#Google's #Nexus really i wanna it now #Awesome",tech
positiva,"Well the event is now over, time to change my pants #Google #Android #Samsung #Jizz",tech
positiva,"I'm an iOs user but the #ICS is awesome, great job #google",tech
positiva,"Oh yeah I'm in I want one now #Google really did a great job #ICS",tech
positiva,"RT @ThatTechGuy92: LITERALLY HAD MY MIND BLOWN AWAY JUST NOW!!!!! #Google #Samsung",tech
positiva,"@BrandonMiniman @Jaime_Rivera I'm an iOs user but the #ICS is awesome, great job #google",tech
positiva,"#google + #motorola + #verizon = perfect combination! &lt;3",tech
positiva,"Loved the introduction of the Google Galaxy Nexus & Ice Cream Sandwich. Really looking forward to my new phone #android #ics #nexus #google",tech
positiva,"GO, GO, GO Ice Cream Sandwich developers! #Android SDK r14 is LIVE @ http://t.co/OeUrmtLX! #Google",tech
positiva,"#android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wowww..  #google",tech
positiva,"Galaxy Nexus = #Google #Android #Samsung - the dream team! :) http://t.co/R5juJSBr",tech
